cod_mpio,municipio,departamento,lat,lon,riesgo_score,riesgo_nivel,riesgo_pred,confianza,idx_minero,idx_deforestacion,idx_hidrico,idx_sensibilidad,mineria_titulos,mineria_minerales,deforestacion_ha,runap_areas,runap_hectareas,agua_estaciones,mineria_volumen,mineria_regalias,es_pdet
52240,CHACHAGÜÍ,NARIÑO,1.360545,-77.281869,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52250,EL CHARCO,NARIÑO,2.479688,-78.110217,0.2257,Medio,Medio,0.98,0.3724,0.0,0.0,0.9539,0,0,0.0,1,60503.8,0,8060.7,711.0,1
52254,EL PEÑOL,NARIÑO,1.453567,-77.438522,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52256,EL ROSARIO,NARIÑO,1.745309,-77.33417,0.0574,Bajo,Bajo,0.997,0.0,0.0,0.0,0.5742,0,0,0.0,1,158.5,0,0.0,0.0,1
52258,EL TABLÓN DE GÓMEZ,NARIÑO,1.427277,-77.097101,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52260,EL TAMBO,NARIÑO,1.407913,-77.390772,0.0424,Bajo,Bajo,1.0,0.1211,0.0,0.0,0.0,0,0,0.0,0,0.0,0,1048.0,370.0,0
52287,FUNES,NARIÑO,1.001159,-77.448913,0.1827,Bajo,Bajo,0.999,0.4296,0.1078,0.0,0.0,10,2,2.0,0,0.0,0,1711.0,0.0,0
52317,GUACHUCAL,NARIÑO,0.959744,-77.731589,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52320,GUAITARILLA,NARIÑO,1.129574,-77.549824,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52323,GUALMATÁN,NARIÑO,0.919652,-77.568701,0.0514,Bajo,Bajo,1.0,0.0,0.0,0.0,0.5141,0,0,0.0,1,3107.0,0,0.0,0.0,0
52352,ILES,NARIÑO,0.96952,-77.521227,0.1069,Bajo,Bajo,1.0,0.3053,0.0,0.0,0.0,4,1,0.0,0,0.0,0,1093.0,0.0,0
52354,IMUÉS,NARIÑO,1.05506,-77.496339,0.1515,Bajo,Bajo,0.999,0.433,0.0,0.0,0.0,11,4,0.0,0,0.0,0,972.1,0.0,0
52356,IPIALES,NARIÑO,0.827732,-77.646367,0.3424,Crítico,Crítico,0.969,0.4958,0.563,0.0,0.0,5,2,309.0,0,0.0,0,12816.0,0.0,0
52378,LA CRUZ,NARIÑO,1.601318,-76.970504,0.0709,Bajo,Bajo,1.0,0.0,0.0,0.0,0.7093,0,0,0.0,1,65827.8,0,0.0,0.0,0
52381,LA FLORIDA,NARIÑO,1.29753,-77.402882,0.0044,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0443,0,0,0.0,1,1.0,0,0.0,0.0,0
52385,LA LLANADA,NARIÑO,1.472892,-77.58091,0.1909,Bajo,Bajo,0.908,0.5453,0.0,0.0,0.0,12,3,0.0,0,0.0,0,12224.4,34.0,0
52390,LA TOLA,NARIÑO,2.398999,-78.189725,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
52399,LA UNIÓN,NARIÑO,1.600219,-77.131316,0.173,Bajo,Bajo,0.987,0.4943,0.0,0.0,0.0,10,1,0.0,0,0.0,0,7648.0,0.0,0
52405,LEIVA,NARIÑO,1.934453,-77.306135,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
52411,LINARES,NARIÑO,1.350814,-77.523953,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52418,LOS ANDES,NARIÑO,1.494587,-77.521303,0.2065,Medio,Medio,0.961,0.5186,0.0,0.0,0.25,18,3,0.0,0,0.0,0,2532.6,0.0,1
52427,MAGÜÍ,NARIÑO,1.765633,-78.182924,0.1561,Bajo,Bajo,0.997,0.3745,0.0,0.0,0.25,0,0,0.0,0,0.0,0,8174.6,1078.0,1
52435,MALLAMA,NARIÑO,1.141037,-77.864549,0.1336,Bajo,Bajo,1.0,0.3818,0.0,0.0,0.0,6,2,0.0,0,0.0,0,2582.2,0.0,0
52473,MOSQUERA,NARIÑO,2.507139,-78.452992,0.0976,Bajo,Bajo,0.991,0.0,0.0,0.0,0.976,0,0,0.0,1,85504.8,0,0.0,0.0,1
52480,NARIÑO,NARIÑO,1.288979,-77.357972,0.0668,Bajo,Bajo,1.0,0.1371,0.0,0.0,0.1886,0,0,0.0,1,18.1,0,1251.8,55.0,0
52490,OLAYA HERRERA,NARIÑO,2.347457,-78.325814,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
52506,OSPINA,NARIÑO,1.058433,-77.566082,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52520,FRANCISCO PIZARRO,NARIÑO,2.040629,-78.658361,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
52540,POLICARPA,NARIÑO,1.627196,-77.458686,0.1094,Bajo,Bajo,0.995,0.0061,0.0,0.329,0.25,0,0,0.0,0,0.0,4,36.8,0.0,1
52560,POTOSÍ,NARIÑO,0.806639,-77.573003,0.2225,Medio,Medio,0.928,0.434,0.2353,0.0,0.0,0,0,10.0,0,0.0,0,12048.3,26.0,0
52565,PROVIDENCIA,NARIÑO,1.237814,-77.596794,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52573,PUERRES,NARIÑO,0.885125,-77.504211,0.1884,Bajo,Bajo,0.981,0.305,0.2721,0.0,0.0,3,2,15.0,0,0.0,0,2081.0,0.0,0
52585,PUPIALES,NARIÑO,0.870442,-77.636042,0.1039,Bajo,Bajo,1.0,0.297,0.0,0.0,0.0,0,0,0.0,0,0.0,0,4801.0,0.0,0
52612,RICAURTE,NARIÑO,1.212492,-77.995153,0.0814,Bajo,Bajo,0.995,0.0,0.0,0.0,0.8135,0,0,0.0,4,6726.1,0,0.0,0.0,1
52621,ROBERTO PAYÁN,NARIÑO,1.697492,-78.245716,0.2128,Medio,Medio,0.988,0.4291,0.0,0.0,0.6259,0,0,0.0,1,356.6,0,11673.3,401.0,1
52678,SAMANIEGO,NARIÑO,1.335438,-77.594341,0.1923,Medio,Medio,0.989,0.5494,0.0,0.0,0.0,4,1,0.0,0,0.0,0,20830.7,73.0,0
52683,SANDONÁ,NARIÑO,1.283438,-77.47313,0.1354,Bajo,Bajo,1.0,0.387,0.0,0.0,0.0,1,1,0.0,0,0.0,0,7880.0,0.0,0
52685,SAN BERNARDO,NARIÑO,1.513762,-77.0475,0.0156,Bajo,Bajo,1.0,0.0446,0.0,0.0,0.0,0,0,0.0,0,0.0,0,301.9,0.0,0
52687,SAN LORENZO,NARIÑO,1.503362,-77.21542,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52693,SAN PABLO,NARIÑO,1.669429,-77.013984,0.1998,Medio,Medio,0.995,0.5709,0.0,0.0,0.0,11,2,0.0,0,0.0,0,17338.3,456.0,0
52694,SAN PEDRO DE CARTAGO,NARIÑO,1.551572,-77.11941,0.0514,Bajo,Bajo,1.0,0.0,0.0,0.0,0.5145,0,0,0.0,1,3126.7,0,0.0,0.0,0
52696,SANTA BÁRBARA,NARIÑO,2.449653,-77.979916,0.1977,Medio,Medio,0.977,0.4933,0.0,0.0,0.25,0,0,0.0,0,0.0,0,17532.3,431.0,1
52699,SANTACRUZ,NARIÑO,1.222589,-77.677035,0.1306,Bajo,Bajo,1.0,0.3732,0.0,0.0,0.0,1,1,0.0,0,0.0,0,7106.5,0.0,0
52720,SAPUYES,NARIÑO,1.037536,-77.62028,0.1768,Bajo,Bajo,0.991,0.5052,0.0,0.0,0.0,15,2,0.0,0,0.0,0,3889.0,0.0,0
52786,TAMINANGO,NARIÑO,1.570358,-77.2808,0.1301,Bajo,Bajo,0.999,0.1898,0.0,0.0,0.6371,1,1,0.0,1,21291.0,0,1075.2,0.0,0
52788,TANGUA,NARIÑO,1.09482,-77.393735,0.0615,Bajo,Bajo,1.0,0.0,0.0,0.0,0.6147,0,0,0.0,1,15000.6,0,0.0,0.0,0
52835,SAN ANDRÉS DE TUMACO,NARIÑO,1.807399,-78.764073,0.2816,Alto,Alto,0.937,0.5188,0.0,0.0,1.0,1,1,0.0,1,191988.3,0,19553.6,0.0,1
52838,TÚQUERRES,NARIÑO,1.085044,-77.61672,0.1846,Bajo,Bajo,0.981,0.3643,0.0,0.0,0.5707,1,1,0.0,1,7528.2,0,6638.9,0.0,0
52885,YACUANQUER,NARIÑO,1.115937,-77.400169,0.1744,Bajo,Bajo,0.988,0.4326,0.0,0.0,0.2303,2,2,0.0,6,35.7,0,9945.0,524.0,0
54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,7.905725,-72.508178,0.3314,Crítico,Crítico,0.864,0.9469,0.0,0.0,0.0,251,18,0.0,0,0.0,0,19605.7,1400.0,0
54003,ÁBREGO,NORTE DE SANTANDER,8.081616,-73.221722,0.2136,Medio,Medio,0.97,0.446,0.0,0.0,0.5746,11,3,0.0,1,8007.0,0,2012.0,0.0,0
54051,ARBOLEDAS,NORTE DE SANTANDER,7.642985,-72.798952,0.1635,Bajo,Bajo,0.998,0.4671,0.0,0.0,0.0,5,1,0.0,0,0.0,0,9874.8,0.0,0
54099,BOCHALEMA,NORTE DE SANTANDER,7.612192,-72.64701,0.237,Medio,Medio,0.986,0.6772,0.0,0.0,0.0,27,8,0.0,0,0.0,0,27052.4,123.0,0
54109,BUCARASICA,NORTE DE SANTANDER,8.041299,-72.868231,0.0731,Bajo,Bajo,1.0,0.2088,0.0,0.0,0.0,2,2,0.0,0,0.0,0,441.0,0.0,0
54125,CÁCOTA,NORTE DE SANTANDER,7.268705,-72.642059,0.1272,Bajo,Bajo,1.0,0.3635,0.0,0.0,0.0,0,0,0.0,0,0.0,0,7599.0,0.0,0
54128,CÁCHIRA,NORTE DE SANTANDER,7.741248,-73.048983,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
54172,CHINÁCOTA,NORTE DE SANTANDER,7.603112,-72.601162,0.2075,Medio,Medio,0.985,0.5429,0.0,0.0,0.1748,13,4,0.0,1,14.4,0,10868.7,0.0,0
54174,CHITAGÁ,NORTE DE SANTANDER,7.138187,-72.665468,0.1488,Bajo,Bajo,0.999,0.4252,0.0,0.0,0.0,8,3,0.0,0,0.0,0,3385.8,0.0,0
54206,CONVENCIÓN,NORTE DE SANTANDER,8.470374,-73.3372,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
54223,CUCUTILLA,NORTE DE SANTANDER,7.539633,-72.772816,0.0667,Bajo,Bajo,0.999,0.0,0.0,0.0,0.667,0,0,0.0,2,33987.4,0,0.0,0.0,0
54239,DURANIA,NORTE DE SANTANDER,7.714804,-72.658491,0.1967,Medio,Medio,0.995,0.5621,0.0,0.0,0.0,21,3,0.0,0,0.0,0,5850.1,396.0,0
54245,EL CARMEN,NORTE DE SANTANDER,8.510579,-73.446687,0.0636,Bajo,Bajo,0.999,0.0332,0.0,0.0,0.5195,0,0,0.0,1,66.7,0,217.0,0.0,1
54250,EL TARRA,NORTE DE SANTANDER,8.574281,-73.09614,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
54261,EL ZULIA,NORTE DE SANTANDER,7.938572,-72.604717,0.3087,Alto,Alto,0.926,0.882,0.0,0.0,0.0,162,14,0.0,0,0.0,0,21984.3,800.0,0
54313,GRAMALOTE,NORTE DE SANTANDER,7.916946,-72.787233,0.0471,Bajo,Bajo,1.0,0.0,0.0,0.0,0.4709,0,0,0.0,1,1581.3,0,0.0,0.0,0
54344,HACARÍ,NORTE DE SANTANDER,8.321506,-73.145997,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
54347,HERRÁN,NORTE DE SANTANDER,7.506541,-72.483519,0.2432,Medio,Medio,0.976,0.5256,0.0,0.0,0.5928,12,1,0.0,1,10651.4,0,9438.7,0.0,0
54377,LABATECA,NORTE DE SANTANDER,7.298414,-72.495983,0.2241,Medio,Medio,0.998,0.5969,0.0,0.0,0.1515,16,4,0.0,1,9.7,0,17230.7,0.0,0
54385,LA ESPERANZA,NORTE DE SANTANDER,7.639839,-73.328126,0.2061,Medio,Medio,0.993,0.589,0.0,0.0,0.0,17,10,0.0,0,0.0,0,14654.9,553.0,0
54398,LA PLAYA,NORTE DE SANTANDER,8.21124,-73.239986,0.0445,Bajo,Bajo,1.0,0.0,0.0,0.0,0.4449,0,0,0.0,1,1051.5,0,0.0,0.0,0
54405,LOS PATIOS,NORTE DE SANTANDER,7.833186,-72.505612,0.2629,Alto,Alto,0.977,0.7511,0.0,0.0,0.0,74,7,0.0,0,0.0,0,10270.9,1495.0,0
54418,LOURDES,NORTE DE SANTANDER,7.945631,-72.832376,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
54480,MUTISCUA,NORTE DE SANTANDER,7.300469,-72.747169,0.1351,Bajo,Bajo,0.998,0.2189,0.0,0.0,0.5847,0,0,0.0,1,9384.3,0,2652.5,0.0,0
54498,OCAÑA,NORTE DE SANTANDER,8.248574,-73.35607,0.2572,Alto,Alto,0.952,0.4207,0.0,0.24,0.4994,5,3,0.0,3,2467.5,1,6064.7,0.0,0
54518,PAMPLONA,NORTE DE SANTANDER,7.372802,-72.647714,0.2636,Alto,Alto,0.906,0.4603,0.0,0.41,0.0,1,1,0.0,0,0.0,1,13250.0,0.0,0
54520,PAMPLONITA,NORTE DE SANTANDER,7.436745,-72.639111,0.2511,Medio,Medio,0.988,0.7174,0.0,0.0,0.0,35,4,0.0,0,0.0,0,33829.0,0.0,0
54553,PUERTO SANTANDER,NORTE DE SANTANDER,8.359993,-72.411363,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
54599,RAGONVALIA,NORTE DE SANTANDER,7.577861,-72.476708,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
54660,SALAZAR,NORTE DE SANTANDER,7.773683,-72.813064,0.2561,Alto,Medio,0.694,0.5517,0.0,0.0,0.6301,20,2,0.0,1,19080.1,0,5194.1,0.0,0
54670,SAN CALIXTO,NORTE DE SANTANDER,8.40214,-73.208622,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
54673,SAN CAYETANO,NORTE DE SANTANDER,7.875695,-72.625459,0.3285,Crítico,Crítico,0.981,0.7827,0.0,0.0,0.5454,89,10,0.0,1,5067.1,0,12796.8,0.0,0
54680,SANTIAGO,NORTE DE SANTANDER,7.865856,-72.716203,0.2095,Medio,Medio,0.998,0.5987,0.0,0.0,0.0,28,6,0.0,0,0.0,0,5582.1,0.0,0
54720,SARDINATA,NORTE DE SANTANDER,8.082105,-72.800577,0.2885,Alto,Alto,0.993,0.7529,0.0,0.0,0.25,66,10,0.0,0,0.0,0,19192.2,441.0,1
54743,SILOS,NORTE DE SANTANDER,7.204736,-72.757128,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
54800,TEORAMA,NORTE DE SANTANDER,8.438134,-73.28707,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
54810,TIBÚ,NORTE DE SANTANDER,8.639891,-72.734496,0.2699,Alto,Alto,0.982,0.6276,0.0,0.0,0.502,30,10,0.0,2,50.5,0,10040.9,0.0,1
54820,TOLEDO,NORTE DE SANTANDER,7.307692,-72.481915,0.261,Alto,Alto,0.954,0.5478,0.0,0.0,0.693,14,2,0.0,1,51036.7,0,10587.1,0.0,0
54871,VILLA CARO,NORTE DE SANTANDER,7.914244,-72.973601,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,7.847672,-72.469758,0.2316,Medio,Medio,0.995,0.6618,0.0,0.0,0.0,37,7,0.0,0,0.0,0,12249.3,218.0,0
63001,ARMENIA,QUINDÍO,4.53598,-75.680786,0.0831,Bajo,Bajo,1.0,0.2375,0.0,0.0,0.0,0,0,0.0,0,0.0,0,3078.2,0.0,0
63111,BUENAVISTA,QUINDÍO,4.360029,-75.739572,0.0387,Bajo,Bajo,1.0,0.0386,0.0,0.0,0.2522,0,0,0.0,1,50.7,0,256.6,0.0,0
63130,CALARCÁ,QUINDÍO,4.520982,-75.646085,0.2114,Medio,Medio,0.994,0.6039,0.0,0.0,0.0,32,3,0.0,0,0.0,0,2666.6,520.0,0
63190,CIRCASIA,QUINDÍO,4.617759,-75.636533,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
63212,CÓRDOBA,QUINDÍO,4.392485,-75.687866,0.184,Bajo,Bajo,0.955,0.2485,0.3234,0.0,0.0,0,0,26.0,0,0.0,0,3353.0,0.0,0
63272,FILANDIA,QUINDÍO,4.674338,-75.658387,0.1391,Bajo,Bajo,0.999,0.2305,0.0,0.0,0.5846,2,2,0.0,5,9362.3,0,912.0,0.0,0
63302,GÉNOVA,QUINDÍO,4.206641,-75.790402,0.185,Bajo,Bajo,0.744,0.3434,0.0,0.0,0.6483,4,1,0.0,11,25377.0,0,2633.0,1.0,0
63401,LA TEBAIDA,QUINDÍO,4.453755,-75.786887,0.1857,Bajo,Bajo,0.98,0.4549,0.0,0.0,0.2652,10,4,0.0,1,62.3,0,3772.4,0.0,0
63470,MONTENEGRO,QUINDÍO,4.565057,-75.749827,0.0909,Bajo,Bajo,1.0,0.2044,0.0,0.0,0.1934,0,0,0.0,1,19.6,0,2353.1,0.0,0
63548,PIJAO,QUINDÍO,4.335036,-75.703329,0.2447,Medio,Medio,0.97,0.5184,0.0,0.0,0.6325,18,3,0.0,4,19817.0,0,2510.8,128.0,0
63594,QUIMBAYA,QUINDÍO,4.624387,-75.765074,0.0028,Bajo,Bajo,1.0,0.008,0.0,0.0,0.0,0,0,0.0,0,0.0,0,48.8,476.0,0
63690,SALENTO,QUINDÍO,4.637157,-75.570844,0.0875,Bajo,Bajo,0.999,0.0405,0.0,0.0,0.7332,0,0,0.0,13,95681.0,0,270.7,392.0,0
66001,PEREIRA,RISARALDA,4.804985,-75.719711,0.1959,Medio,Medio,0.992,0.5596,0.0,0.0,0.0,17,4,0.0,0,0.0,0,9449.5,0.0,0
66045,APÍA,RISARALDA,5.106526,-75.942356,0.2635,Alto,Alto,0.952,0.6467,0.0,0.0,0.3716,36,9,0.0,2,333.5,0,8956.8,0.0,0
66075,BALBOA,RISARALDA,4.949096,-75.958663,0.2108,Medio,Medio,0.996,0.5122,0.0,0.0,0.3152,13,3,0.0,1,137.5,0,6736.1,0.0,0
66088,BELÉN DE UMBRÍA,RISARALDA,5.200793,-75.868334,0.1366,Bajo,Bajo,0.998,0.2758,0.0,0.0,0.401,2,2,0.0,1,528.5,0,2117.6,1777.0,0
66170,DOSQUEBRADAS,RISARALDA,4.833131,-75.675371,0.0507,Bajo,Bajo,1.0,0.0,0.0,0.0,0.5075,0,0,0.0,1,2800.5,0,0.0,0.0,0
66318,GUÁTICA,RISARALDA,5.315367,-75.799005,0.096,Bajo,Bajo,1.0,0.1334,0.0,0.0,0.4935,1,1,0.0,1,2250.8,0,202.0,0.0,0
66383,LA CELIA,RISARALDA,5.002787,-76.0032,0.0406,Bajo,Bajo,1.0,0.0,0.0,0.0,0.4063,0,0,0.0,1,574.8,0,0.0,0.0,0
66400,LA VIRGINIA,RISARALDA,4.896624,-75.880394,0.194,Medio,Medio,0.952,0.4211,0.0,0.0,0.4664,7,3,0.0,3,1472.7,0,4093.2,448.0,0
66440,MARSELLA,RISARALDA,4.935771,-75.73879,0.1291,Bajo,Bajo,0.998,0.2405,0.0,0.0,0.4488,0,0,0.0,2,1119.1,0,3150.7,0.0,0
66456,MISTRATÓ,RISARALDA,5.297039,-75.882886,0.2417,Medio,Medio,0.979,0.5018,0.0,0.0,0.6608,0,0,0.0,2,30851.0,0,18490.9,3455.0,0
66572,PUEBLO RICO,RISARALDA,5.222043,-76.030801,0.1593,Bajo,Bajo,0.989,0.2601,0.0,0.0,0.6824,0,0,0.0,2,43219.2,0,3662.3,1333.0,0
66594,QUINCHÍA,RISARALDA,5.340456,-75.730431,0.356,Crítico,Crítico,0.952,0.7217,0.0,0.27,0.3586,23,4,0.0,1,271.9,1,47624.0,0.0,0
66682,SANTA ROSA DE CABAL,RISARALDA,4.876271,-75.623268,0.2814,Alto,Alto,0.995,0.6205,0.0,0.0,0.642,23,4,0.0,3,22994.4,0,15362.2,608.0,0
66687,SANTUARIO,RISARALDA,5.074911,-75.964628,0.2783,Alto,Alto,0.986,0.6812,0.0,0.0,0.3987,51,12,0.0,1,510.3,0,4357.4,72.0,0
68001,BUCARAMANGA,SANTANDER,7.11647,-73.132562,0.2033,Medio,Medio,0.997,0.5808,0.0,0.0,0.0,22,4,0.0,0,0.0,0,8106.1,1156.0,0
68013,AGUADA,SANTANDER,6.162355,-73.523132,0.1912,Medio,Medio,0.997,0.5462,0.0,0.0,0.0,17,10,0.0,0,0.0,0,7349.2,0.0,0
68020,ALBANIA,SANTANDER,5.759166,-73.91336,0.2344,Medio,Medio,0.928,0.4418,0.2658,0.0,0.0,5,1,14.0,0,0.0,0,7663.8,754.0,0
68051,ARATOCA,SANTANDER,6.694418,-73.01786,0.2015,Medio,Medio,0.992,0.5758,0.0,0.0,0.0,29,4,0.0,0,0.0,0,215.0,0.0,0
68077,BARBOSA,SANTANDER,5.932531,-73.615965,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
68079,BARICHARA,SANTANDER,6.634111,-73.223047,0.1769,Bajo,Bajo,0.985,0.4831,0.0,0.0,0.0782,8,4,0.0,3,2.4,0,8451.0,0.0,0
68081,BARRANCABERMEJA,SANTANDER,7.064857,-73.849243,0.4343,Crítico,Crítico,0.995,0.73,0.0,0.43,0.7133,70,6,0.0,3,70143.8,1,4256.5,0.0,0
68092,BETULIA,SANTANDER,6.899525,-73.283669,0.2828,Alto,Alto,0.978,0.7233,0.0,0.0,0.2962,68,5,0.0,5,101.9,0,3314.9,250.0,0
68101,BOLÍVAR,SANTANDER,5.988953,-73.771346,0.1305,Bajo,Bajo,1.0,0.3729,0.0,0.0,0.0,3,1,0.0,0,0.0,0,5090.0,0.0,0
68121,CABRERA,SANTANDER,6.592118,-73.246475,0.0754,Bajo,Bajo,1.0,0.2155,0.0,0.0,0.0,1,1,0.0,0,0.0,0,1581.0,0.0,0
68132,CALIFORNIA,SANTANDER,7.347989,-72.946491,0.3033,Alto,Alto,0.986,0.6954,0.0,0.0,0.5988,43,3,0.0,1,11695.4,0,17300.9,0.0,0
68147,CAPITANEJO,SANTANDER,6.527394,-72.695427,0.2004,Medio,Medio,0.996,0.5726,0.0,0.0,0.0,14,6,0.0,0,0.0,0,14640.9,348.0,0
68152,CARCASÍ,SANTANDER,6.629016,-72.627099,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
68160,CEPITÁ,SANTANDER,6.753518,-72.973536,0.2315,Medio,Medio,0.989,0.5103,0.0,0.0,0.529,14,1,0.0,1,3920.2,0,5502.9,0.0,0
68162,CERRITO,SANTANDER,6.840405,-72.694851,0.0339,Bajo,Bajo,1.0,0.0,0.0,0.0,0.3391,0,0,0.0,1,200.1,0,0.0,0.0,0
68167,CHARALÁ,SANTANDER,6.284339,-73.146873,0.2126,Medio,Medio,0.991,0.5322,0.0,0.0,0.2636,16,4,0.0,1,60.8,0,6341.0,0.0,0
68169,CHARTA,SANTANDER,7.28082,-72.968798,0.1094,Bajo,Bajo,1.0,0.3126,0.0,0.0,0.0,4,2,0.0,0,0.0,0,1360.4,0.0,0
68176,CHIMA,SANTANDER,6.344348,-73.373656,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
68179,CHIPATÁ,SANTANDER,6.062521,-73.637111,0.0251,Bajo,Bajo,1.0,0.0,0.0,0.0,0.2505,0,0,0.0,2,49.3,0,0.0,0.0,0
68190,CIMITARRA,SANTANDER,6.320886,-73.953011,0.2497,Medio,Medio,0.786,0.5999,0.0,0.0,0.3973,17,7,0.0,2,499.4,0,16840.9,62.0,0
68207,CONCEPCIÓN,SANTANDER,6.768908,-72.694567,0.1032,Bajo,Bajo,0.998,0.1918,0.0,0.0,0.3608,2,2,0.0,1,281.4,0,112.0,101.0,0
68209,CONFINES,SANTANDER,6.357327,-73.240554,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
68211,CONTRATACIÓN,SANTANDER,6.290561,-73.474426,0.1205,Bajo,Bajo,1.0,0.3444,0.0,0.0,0.0,3,1,0.0,0,0.0,0,3679.6,0.0,0
68217,COROMORO,SANTANDER,6.294999,-73.040816,0.1505,Bajo,Bajo,0.999,0.4299,0.0,0.0,0.0,4,2,0.0,0,0.0,0,7739.0,470.0,0
68229,CURITÍ,SANTANDER,6.605099,-73.069383,0.2023,Medio,Medio,0.988,0.5372,0.0,0.0,0.1426,20,5,0.0,1,8.3,0,3039.1,0.0,0
68235,EL CARMEN DE CHUCURÍ,SANTANDER,6.700038,-73.51066,0.243,Medio,Medio,0.982,0.4553,0.0,0.0,0.836,9,1,0.0,3,478202.3,0,4800.8,0.0,0
68245,EL GUACAMAYO,SANTANDER,6.245111,-73.496908,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
68250,EL PEÑÓN,SANTANDER,6.05537,-73.815532,0.069,Bajo,Bajo,1.0,0.0,0.0,0.0,0.6896,0,0,0.0,1,48427.4,0,0.1,139.0,0
68255,EL PLAYÓN,SANTANDER,7.470715,-73.20287,0.0507,Bajo,Bajo,1.0,0.0,0.0,0.0,0.5075,0,0,0.0,1,2804.2,0,0.0,376.0,0
68264,ENCINO,SANTANDER,6.137429,-73.098749,0.1432,Bajo,Bajo,0.996,0.1934,0.0,0.0,0.7549,2,2,0.0,4,134493.7,0,140.8,0.0,0
68266,ENCISO,SANTANDER,6.668034,-72.699647,0.1881,Bajo,Bajo,0.965,0.5375,0.0,0.0,0.0,14,4,0.0,0,0.0,0,9083.8,750.0,0
68271,FLORIÁN,SANTANDER,5.804659,-73.97143,0.0379,Bajo,Bajo,1.0,0.1084,0.0,0.0,0.0,0,0,0.0,0,0.0,0,900.0,0.0,0
68276,FLORIDABLANCA,SANTANDER,7.072329,-73.099104,0.2095,Medio,Medio,0.98,0.4338,0.0,0.0,0.5763,4,2,0.0,3,8220.7,0,8036.0,0.0,0
